id,Title,Year,upc
351206,"SNOW WHITE & THE HUNTSMAN (BD+DC,STD,WS)",2012,25192126338
367741,Snow White and the Huntsman,2012,2519212633
8495,Snow White and the Three Stooges,1961,24543164555
294483,Snow White: A Deadly Summer,2012,3139815012
5213,Snow White: A Tale of Terror,1997,2519214935
34667,Snowboard Academy,1996,4339601629
464766,Snowflake: The White Gorilla,2013,3139817398
373199,Snowmageddon,2011,1313256389
37354,So Close,2002,4339609868
95436,So Fine,1981,883316215746
14251,So I Married an Axe Murderer,1993,4339625733
220330,So This Is Love,1953,88331612718
23954,Soapdish,1991,883929312580
41625,Soccer Dog: European Cup,2004,4339603416
25170,Soccer Dog: The Movie,1998,4339607752
182239,"Social Network , The",2010,4339636623
821023,"SOLACE (BD+DC,STD,WS)",2016,3139826069
8138,Solaris,2002,2454307986
9191,Soldier,1998,883929179749
36256,"Solid Gold Cadillac, The",1956,4339624191
205963,Solitary Man,2009,1313215499
15129,Solo,1996,4339682589
167801,"Soloist , The",2009,883929300969
55577,Some Came Running,1958,1256964746
335128,Some Guy Who Kills People,2012,5060314560015
678766,"SOME KIND OF BEAUTIFUL (DVD+DC,STD,WS)",2015,3139822935
140073,Some Kind of Hero,1982,844503000224
27033,Some Kind of Wonderful,1987,9736319794
95515,Somebody Up There Likes Me,1956,1256979495
8016,Someone Like You,2001,2454305764
347631,Someone's Watching Me,1978,1256982789
195896,Something Borrowed,2011,883929156443
545292,"SOMETHING LIKE A BUSINESS (DVD,STD,WS)",2010,3139827012
9297,Something to Talk About,1995,88392915534
39055,Something's Gotta Give,2003,4339601302
405296,Sometimes They Come Back 2,1996,26492000000000
178854,Somewhere,2010,2519204770
95535,Somewhere I'll Find You,1942,88331612695
347633,Somewhere in Sonora,1933,1256965380
5049,Somewhere in Time,1980,2519207373
9250,Sommersby,1993,88392915555
517860,Son of Batman,2014,88392932406
95545,Son of Frankenstein,1939,24823400000000
502765,Son of God,2014,24543950639
10075,Son of Lassie,1945,1256969102
295972,"Son of No One, The",2011,1313238089
139684,Son of Rambow,2008,9736351854
140021,Son of Sam,2008,5737320179
341730,Son of the Mask,2005,79404382222
8106,"Song of Bernadette, The",1943,2454307567
639627,SONG OF THE SEA,2014,2519228695
10462,Song of the Thin Man,1947,1256951762
70497,Song Without End,1960,4339635956
636748,"Song, The",2014,43396451094
21402,"Sons of Katie Elder, The",1965,9736067292
526285,Sophia Grace and Rosie's Royal Adventure,2014,88392940694
507088,Sorority Party Massacre,2012,1313261387
168864,Sorority Row,2009,2519204982
7684,Soul Food,1997,24543012078
172416,Soul Power,2009,4339632384
197383,Soul Surfer,2011,4339638016
7211,Soul Survivors,2001,1223612351
10878,Souler Opposite,1997,Scraping failed
7749,"Sound of Music (Sing-Along Edition), The",1965,2454356668
8625,SOUND OF MUSIC 50TH ANNIVERSARY,1965,2454302956
372107,Sound of My Voice,2012,24543791300
9236,Sour Grapes,1998,5393927352
186667,Source Code,2011,774212001192
167910,South Beach Academy,1996,26469900000000
9237,South Central,1992,8539125942
6365,"South of Heaven, West of Hell",2001,31398765721
14824,"South Park: Bigger, Longer & Uncut",1999,883929301515
347638,South Sea Woman,1953,8539117751
6193,Southie,1999,65814972752
130427,Southland Tales,2007,4339626367
677799,"SOUTHPAW (BD+DVD+DC,MC,WS)",2015,1313263819
815778,Southside With You,2016,3139825440
9818,Soylent Green,1973,883929174126
141751,Space Chimps,2008,24543533573
179241,Space Chimps 2,2010,24543717737
9473,Space Cowboys,2000,883929128099
9055,Space Jam,1996,883929189700
23741,Spacehunter: Adventures in the Forbidden Zone,1983,4339606539
46753,Spanglish,2004,4339604852
13410,"Spanish Prisoner, The",1997,Scraping failed
630722,"SPARE PARTS (DVD+DC,STD,WS)",2015,3139824265
70483,Spark,1998,8539116769
10959,Sparkle,1976,88392952125
347640,Sparkling Cyanide,1983,Scraping failed
4807,Spartacus,1960,2519227567
10037,Spartan,2004,8539388012
536949,Spawn,1997,79404317793
130297,Spawn,1997,794043158513
623965,Speak No Evil,2014,3139820687
9103,"Specialist, The",1994,883929184842
138353,Spectre,2006,26469100000000
8442,Speed,1994,2454392369
8659,Speed 2: Cruise Control,1997,24543044000
140123,Speed Racer,2008,883929151073
10060,Speedway,1968,1256979883
107682,"Spencer Tracy Legacy: A Tribute By Katharine Hepburn, The",1986,Scraping failed
9816,Spencer's Mountain,1963,8539275262
9142,Sphere,1998,883929064380
95809,"Sphinx, The",1981,88331623697
12961,Spice World,1997,4339601770
129111,Spider-Man,2002,4339639992
129112,Spider-Man 2,2004,4339639993
128890,Spider-Man 3,2007,4339622674
29293,Spider's Web,2001,4339609956
134286,"SPIDERWICK CHRONICLES, THE (DVD,STD,WS)",2008,883929301348
9172,Spies Like Us,1985,883929091621
10061,Spinout,1966,1256979884
187322,Spiral,2008,1313156159
29130,"SPIRIT (DVD+DC,STD,WS)",2002,2454327853
9804,"Spirit of '76, The",1990,5393926262
10806,"Spirit of St. Louis, The",1957,1256981614
143727,"SPIRIT, THE (DVD,STD,FW)",2008,3242914764
9294,"Spitfire Grill, The",1996,883316841884
9455,Splendor in the Grass,1961,8539157392
179175,Splice,2010,883929142255
5469,"Spoilers, The",1942,Scraping failed
638558,SPONGE OUT OF WATER 3D BD W/DVD WAL,2015,Scraping failed
46302,SPONGEBOB SQUAREPANTS MOVIE,2004,3242921117
205967,Spread,2009,1313831028
95948,Spring Break,1983,4339638445
142821,Spring Breakdown,2009,883929064304
42346,"Spring, Summer, Fall, Winter... and Spring",2004,4339604127
178323,Spun,2003,4339601166
33941,Spun,2003,4339601055
658376,"SPY (BD+DC,STD,WS)",2015,2454396942
5853,Spy Game,2001,2519505366
236604,"SPY KIDS 4 (DVD,SPE,WS)",2011,1313233089
173356,"Spy Next Door, The",2010,3139812086
140083,Spy Who Came from the Cold,1965,715515110716
177073,"Square, The",2010,4339635593
24731,Squeeze,1997,786936172065
95985,"Squeeze, The",1987,24793100000000
58946,"Squid and the Whale, The",2005,4339613494
440625,ST INTO DK,2013,3242914110
23877,St. Elmo's Fire,1985,1438169065
10285,St. Ives,1976,1256969535
169689,St. Trinian's,2007,4339633357
8756,"St. Valentine's Day Massacre, The",1967,24543238669
637699,"ST. VINCENT (BD+DC,STD,WS)",2014,1313261743
7530,Stage Beauty,2004,1223617310
10227,Stage Door,1937,5393967552
10106,Stage Fright,1950,87696400686
341735,"Stalking Moon, The",1968,88392900507
205971,Stan Helsing,2009,1313831508
9173,Stand and Deliver,1988,8539163772
12466,Stand by Me,1986,4339652562
424650,Stand Up Guys,2013,3139816871
136281,Standard Operating Procedure,2008,4339626392
739772,"STANDOFF (BD+DVD+DC,STD,WS,EXCL)",2016,3139824094
9174,Star 80,1983,8539200132
6088,Star Kid,1998,774212501463
180343,Star Maps,,24937000000000
35578,Star Spangled Girl,1971,9736072864
172148,Star Trek,2009,3242907399
15649,Star Trek 3: The Search for Spock,1984,3242913138
14817,Star Trek 4: The Voyage Home,1986,9736071914
13927,Star Trek 5: The Final Frontier,1989,3242913140
767206,Star Trek Beyond,2016,3242925380
13635,Star Trek Generations,1994,9736072896
16150,Star Trek II: The Wrath of Khan,1982,9736071896
13634,Star Trek VI: The Undiscovered Country,1991,9736071934
13128,Star Trek VIII: First Contact,1996,9736071954
14093,Star Trek: Insurrection,1998,9736072924
32680,Star Trek: Nemesis,2002,9736072944
23409,Star Trek: The Motion Picture,1979,3242913136
341737,"Star, The",1952,1256968367
129048,Stardust,2007,883929301355
7058,Stargate,1994,3139820481
13146,Starman,1984,4339629631
5069,Starry Night,1999,2519211182
96173,Stars and Bars,1988,24970900000000
12888,Starship Troopers,1997,4339616098
132328,Starship Troopers 3: Marauder,2008,4339625651
10337,Starsky & Hutch,2004,8539284032
9808,Start the Revolution Without Me,1970,883316397237
133473,Starting Out in the Evening,2007,3139822871
7130,Startup.com,2001,1223611986
21900,State and Main,2001,794043525322
8621,State Fair,1945,24543208464
162716,State of Play,2009,2519505299
5846,State of the Union,1948,25192063022
6436,State Property,2002,658149795426
6768,State Property 2,2005,3139817659
39534,"Statement , The",2003,Scraping failed
40242,"Station Agent, The",2003,786936239959
213234,Staunton Hill,2009,1313167429
8738,Stay,2005,2454322392
96203,"Stay Away, Joe",1968,1256979755
28042,Staying Alive,1983,9736013022
6297,Steal This Movie,2000,5737315285
7878,Stealing Beauty,1996,24543028345
6639,Stealing Candy,2004,3139811734
741704,"STEALING CARS (DVD,STD,AN)",2016,4339647283
5545,Stealing Christmas,2004,2519241492
31109,Stealing Harvard,2002,1438178145
9267,Stealing Home,1988,8539116809
357535,Stealing Las Vegas,2012,25626300000000
56279,Stealth,2005,4339615126
7196,Stealth Fighter,1999,1223611620
51603,Steamboy,2005,4339611406
303002,Steel,1997,88331624217
7079,Steel Dawn,1987,1223610399
16218,Steel Magnolias,1989,4339670247
69544,Steelyard Blues,1973,1256975313
131220,Steep,2007,4339624451
45114,Stella Street,2004,4339601287
138614,Step Brothers,2008,4339643116
141989,Step Brothers,2008,4339654199
96236,Step Lively,1944,88392901029
187726,Step Off,2009,3139813241
353866,STEP UP 4: REVOLUTION,2012,2519216014
552486,Step Up All In,2014,3139820562
168568,"Stepfather , The",2009,4339633179
43594,"Stepford Wives , The",2004,97360503821
9680,Stephen King's It,1990,88392952757
12966,Stephen King's Thinner,1996,887090046008
6582,Stevie,2002,65814981682
96290,Stick,1985,24823600000000
16535,Stiff Upper Lips,1999,71795100561
14145,Still Crazy,1998,43396037458
529734,Still Mine,2012,2454394984
172991,Still Waiting,2008,3139813361
5708,Sting,1973,2519213975
5506,"Sting II, The",1983,2519235232
14146,Stir Crazy,1980,1438175625
7047,Stir of Echoes,1999,1223620347
142467,Stir of Echoes 2: The Homecoming,2007,1223622004
442158,Stoker,2013,2454379176
70189,Stomp the Yard,2007,4339618955
178288,Stomp the Yard: Homecoming,2010,4339635756
187326,Stone,2010,1313216819
48880,"Stone Boy, The",1984,13131307498
49549,Stone Cold,2005,4339611138
96326,"Stone Killer, The",1973,4339638597
187330,Stonehenge Apocalypse,2010,1313223939
697916,"STONEWALL (DVD+DC,STD,WS)",2015,3139823244
175316,"Stoning of Soraya M., The",2009,3139812091
136616,Stop-Loss,2008,88392931266
784456,"STORKS (4K,STD,WS)",2016,88392956722
128075,Storm Warning,1951,12569808096
186871,"Storm Warriors , The",2011,5737321516
289275,Stormhouse,2012,31398149217
8666,Stormy Weather,1943,24543221838
96404,"Story of David, The",1976,4339627199
20640,"Story of Jacob and Joseph, The",1974,4339605846
59654,"Story of Qiu Ju, The",1992,4339614112
8716,"Story of Ruth, The",1960,2454322893
9806,"Story of Seabiscuit, The",1949,1256967672
64451,"Story of Vernon and Irene Castle, The",1939,5393975702
27108,Storytelling,2001,79404355442
96444,Stowaway,1936,24543514435
69543,Straight Time,1978,12569753129
187332,Strait Jacket,2007,25620000000000
25179,Strait-Jacket,1964,4339606929
9675,Strange Brew,1983,88392953719
96455,Strange Cargo,1940,26574300000000
96461,Strange Interlude,1932,88331612696
190367,"Strange One, The",1957,43396323384
136612,Strange Wilderness,2008,883929301362
7029,StrangeLand,1998,774212007231
68546,Stranger Than Fiction,2006,4339618477
460398,"Stranger Within, The",2013,43396427655
53098,"Stranger Wore a Gun, The",1953,43396094550
96471,"Stranger, The",1987,24823700000000
187336,"STRANGER, THE (DVD,STD,WS)",2009,5060020629044
140469,"Strangers (Theatrical), The",2008,2519505271
9056,Strangers on a Train,1951,883929247035
96495,Strategic Air Command,1955,26619700000000
10799,"Stratton Story, The",1949,1256969912
198324,Straw Dogs,2011,4339639257
496555,Strawberry Shortcake Berry Big Journeys,2009,2454357542
469989,"Strawberry Shortcake Movie: Sky's the Limit, The",2009,2454360275
469973,Strawberry Shortcake Movie: The Berryfest Princess,2010,2454326803
704730,"STRAWBERRY SHORTCAKE: BERRY BAKE SHOP (DVD+DC,STD,WS)",2015,2454326952
568282,Strawberry Shortcake: Berry Best Friends,2014,2454338241
658846,"STRAWBERRY SHORTCAKE: BERRY BEST IN SHOW (DVD+DC,STD,WS)",2015,2454399792
507398,Strawberry Shortcake: Berry Big Help,2013,2454388986
468933,Strawberry Shortcake: Berry Bitty Mysteries,2013,2454386873
469965,Strawberry Shortcake: Berry Friends Forever,2013,2454383939
799446,"STRAWBERRY SHORTCAKE: BERRY HI-TECH FASHION (DVD+DC,STD,WS)",2016,2454329885
685849,"STRAWBERRY SHORTCAKE: BERRY TALES (DVD+DC,STD,WS)",2015,2454327126
469969,Strawberry Shortcake: Bloomin' Berry Garden,2012,2454399069
469977,"Strawberry Shortcake: Bright Lights, Big Dreams",2011,2454375075
8606,Strawberry Shortcake: Dress Up Days,2005,2454316332
529738,Strawberry Shortcake: Fun Under the Sun,2014,2454398382
469981,Strawberry Shortcake: Glimmerberry Ball,2010,2454369775
487379,Strawberry Shortcake: Jammin' With Cherry Jam,2012,2454398376
469985,Strawberry Shortcake: Puttin' On the Glitz,2011,24543717782
636341,Strawberry Shortcake: Snowberry Days,2015,24543968320
741693,"STRAWBERRY SHORTCAKE: SWEET SUNSHINE ADVENTURES (DVD+DC,STD,WS)",2016,2454326267
4811,Street Fighter,1994,2519200888
20544,Street Fighter Alpha,2000,660200406127
48914,Street Fighter Alpha: Generations,2005,1313820029
161020,Street Fighter: The Legend of Chun-Li,2009,24543836995
161025,Street Fighter: The Legend of Chun-Li (Theatrical),2009,2454383699
139133,Street Kings,2008,24543525905
192611,Street Kings 2,2011,24543720287
213236,Streets of Blood,2009,1313831198
4826,Streets of Fire,1984,2519202362
360933,Strictly Ballroom,1992,3139816091
108387,Strictly Business,1991,8539114418
96575,Strike up the Band,1940,26573200000000
13088,Striking Distance,1993,4339632166
65757,Striking Range,2006,4339616999
13413,Stripes,1981,4339629630
187342,Stripped Naked,2009,1313218589
9238,Striptease,1996,883929222568
9160,Stroker Ace,1983,8539115191
878269,"STRONGER (BD+DC,STD,WS)",2017,Scraping failed
130572,Stuart Little,1999,4339638089
29553,Stuart Little 2,2002,4339638088
58583,Stuart Little 3: Call of the Wild,2006,4339606113
294495,Stuck Between Stations,2011,3139815009
8268,Stuck on You,2003,24543116516
37810,"Stupids, The",1996,79404369592
646213,SUBCONSCIOUS,,3139821435
68982,Sublime,2007,881117129
236600,Submarine,2011,1313236189
211712,Submarino,2010,741952705697
141600,"Substitute , The",2007,3139810189
7015,Substitute 2: School's Out,1998,1223611597
7104,"Substitute 4: Failure is Not an Option, The",2001,1223611735
6986,"Substitute, The",1996,1223604490
27592,Suburban Commando,1991,794043557323
14995,"Suburbans, The",1999,4339604387
223172,SubUrbia,1997,25178300000000
888444,"SUBURBICON (BD+DC,STD,WS)",2017,Scraping failed
218510,Sucker Punch,2008,31398142683
181904,Sucker Punch,2011,883929177424
4758,Sudden Death,1995,2519221621
9531,Sudden Impact,1983,8539186052
334239,Sudden Terror: The Hijacking Of Schoolbus #17,1996,4339640916
16530,"Suddenly, Last Summer",1959,4339604752
58061,Sueno,2005,4339603518
180369,Suez,1938,24543810711
160806,Sugar,2009,4339632381
7187,Suicide Kings,1998,1223611427
142023,Suicide Mission,1956,24830900000000
22404,Sullivan's Travels,1941,715515012126
791247,"SULLY (4K,STD,WS)",2016,88392956874
28992,Sum of All Fears,2002,9736137648
96685,Summer and Smoke,1961,88709002540
780086,"SUMMER CAMP (DVD+DC,STD,WS)",,3139824706
9543,Summer Catch,2001,883929115440
9562,Summer of '42,1971,1256910332
21071,Summer Rental,1985,9736138484
140074,Summer School,1987,883929304882
10659,Summer Stock,1950,1256967858
171955,Summer's Moon,2009,3139811502
96711,Summertree,1971,43396321199
181632,Sunchaser,1996,79404313122
260404,Sundays at Tiffany's,2010,4339637724
780106,Sundown (DVD),2016,3139824909
107584,Sundown: The Vampire in Retreat,1990,31398100065
10962,Sundowners,1960,8539111348
96740,Sunrise at Campobello,1960,88331612748
13147,Sunset,1988,4339670099
28985,Sunset Boulevard,1950,883929301379
26640,Sunset Park,1996,4339606678
8303,Sunset Strip,2000,2454311809
129124,Sunshine,2007,24543485537
9960,"Sunshine Boys, The",1975,1256959022
205975,Sunshine Cleaning,2009,774212105128
29295,Sunshine State,2002,4339607906
178784,Super 8,2011,3242913055
160861,Super Capers,2009,3139811098
204658,Super Hybrid,2009,1313235159
451249,Super Storm,2012,1313260338
7973,Super Troopers,2002,24543525943
129068,Superbad,2007,4339623839
129069,Superbad,2007,4339619921
8661,Supercross,2005,2454320864
9933,Superfly,1972,8539288882
10928,Supergirl,1984,1313111979
9467,"SUPERMAN - THE MOVIE (BD+DC,STD,WS,EXCL)",1978,883929250950
65953,Superman 2: The Richard Donner Cut,1981,883929183982
9468,Superman 3,1983,88392954981
128879,"SUPERMAN DOOMSDAY W/ DEATH OF SUPERMAN GRAPHIC NOVEL (BD+DVD+DC,STD,WS)",2007,Scraping failed
9470,Superman II,1981,883929091713
9469,Superman IV,1987,88392954982
10943,Superman Returns,2006,883929184057
324977,Superman vs The Elite,2012,88392924253
10724,Superman: Brainiac Attacks,2006,883929198757
10921,Superman: The Movie (Special Edition),1978,12569753419
422607,Superman: Unbound,2013,883929252251
179127,Superman/Batman: Apocalypse,2010,Scraping failed
162587,Superman/Batman: Public Enemies,2009,Scraping failed
180204,Superman/Shazam!: The Return of Black Adam,2010,Scraping failed
15651,Superstar,1999,3242929283
128968,Surf School,2006,3139821559
128889,Surf's Up,2007,4339618952
213240,"Surfer, Dude",2008,1313830628
60659,"Surrender, Dorothy",2006,4339614493
515143,Survival Code,2014,3139819493
27013,Survival Island,1995,Scraping failed
45452,Surviving Christmas,2004,678149195224
223185,Surviving Picasso,1996,88331623734
14922,Surviving the Game,1994,88857444092
25364,"Survivors, The",1983,4339603298
347651,Susan Slade,1961,Scraping failed
21089,Suspect,1987,4339605857
47074,Suspect Zero,2004,9736341954
10104,Suspicion,1941,5393965832
39059,Swan Princess,1994,4339632266
197403,"Swan Princess 2: The Secret of the Castle, The",1997,4339631440
385564,"Swan Princess Christmas, The",2012,4339640697
39049,Swan Princess: The Mystery of the Enchanted Treasure,1998,4339632267
9627,"Swarm, The",1978,8539126132
132110,Sweeney Todd,2007,9736138614
10654,Sweet Bird of Youth,1962,1256957312
25531,Sweet Hearts Dance,1988,4339606685
132886,Sweet November,1968,883316127209
9494,Sweet November,2001,883929084982
27798,"Sweetest Thing , The",2002,4339609590
142011,Sweetheart of the Campus,1941,24830400000000
31139,Swept Away,2002,4339608780
13090,Swept from The Sea,1998,4339621649
8065,Swimfan,2002,2454306905
32575,"Swimmer, The",1968,43396100442
5430,Swimming Pool,2003,77421231753
6091,Swimming with Sharks,1994,762188578220
9932,Swing Shift,1984,8539288892
10390,Swing Time,1936,5393977652
25324,Swiri,1999,43396067851
